time,thrust
2.538000,5183.210079
2.540000,5182.807259
2.542000,5182.404642
2.544000,5182.002229
2.546000,5181.600019
2.548000,5181.198012
2.550000,5180.796208
2.552000,5180.394606
2.554000,5179.993207
2.556000,5179.592009
2.558000,5179.191014
2.560000,5178.790220
2.562000,5178.389628
2.564000,5177.989237
2.566000,5177.589047
2.568000,5177.189058
2.570000,5176.789269
2.572000,5176.389681
2.574000,5175.990292
2.576000,5175.591104
2.578000,5175.192116
2.580000,5174.793327
2.582000,5174.394737
2.584000,5173.996346
2.586000,5173.598155
2.588000,5173.200162
2.590000,5172.802367
2.592000,5172.404771
2.594000,5172.007372
2.596000,5171.610172
2.598000,5171.213169
2.600000,5170.816363
2.602000,5170.419751
2.604000,5170.023334
2.606000,5169.627110
2.608000,5169.231080
2.610000,5168.835242
2.612000,5168.439596
2.614000,5168.044142
2.616000,5167.648880
2.618000,5167.253809
2.620000,5166.858928
2.622000,5166.464239
2.624000,5166.069740
2.626000,5165.675431
2.628000,5165.281312
2.630000,5164.887382
2.632000,5164.493642
2.634000,5164.100092
2.636000,5163.706730
2.638000,5163.313557
2.640000,5162.920573
2.642000,5162.527777
2.644000,5162.135169
2.646000,5161.742748
2.648000,5161.350516
2.650000,5160.958471
2.652000,5160.566612
2.654000,5160.174941
2.656000,5159.783456
2.658000,5159.392158
2.660000,5159.001046
2.662000,5158.610120
2.664000,5158.219380
2.666000,5157.828825
2.668000,5157.438455
2.670000,5157.048270
2.672000,5156.658270
2.674000,5156.268455
2.676000,5155.878824
2.678000,5155.489377
2.680000,5155.100114
2.682000,5154.711034
2.684000,5154.322138
2.686000,5153.933425
2.688000,5153.544896
2.690000,5153.156548
2.692000,5152.768383
2.694000,5152.380401
2.696000,5151.992600
2.698000,5151.604982
2.700000,5151.217545
2.702000,5150.830289
2.704000,5150.443214
2.706000,5150.056320
2.708000,5149.669607
2.710000,5149.283074
2.712000,5148.896721
2.714000,5148.510549
2.716000,5148.124556
2.718000,5147.738742
2.720000,5147.353108
2.722000,5146.967653
2.724000,5146.582377
2.726000,5146.197279
2.728000,5145.812360
2.730000,5145.427619
2.732000,5145.043056
2.734000,5144.658670
2.736000,5144.274462
2.738000,5143.890432
2.740000,5143.506578
2.742000,5143.122901
2.744000,5142.739401
2.746000,5142.356077
2.748000,5141.972929
2.750000,5141.589957
2.752000,5141.207161
2.754000,5140.824540
2.756000,5140.442095
2.758000,5140.059824
2.760000,5139.677729
2.762000,5139.295807
2.764000,5138.914061
2.766000,5138.532488
2.768000,5138.151089
2.770000,5137.769864
2.772000,5137.388813
2.774000,5137.007935
2.776000,5136.627229
2.778000,5136.246697
2.780000,5135.866337
2.782000,5135.486150
2.784000,5135.106134
2.786000,5134.726291
2.788000,5134.346619
2.790000,5133.967119
2.792000,5133.587790
2.794000,5133.208633
2.796000,5132.829646
2.798000,5132.450829
2.800000,5132.072183
2.802000,5131.693708
2.804000,5131.315402
2.806000,5130.937266
2.808000,5130.559299
2.810000,5130.181502
2.812000,5129.803874
2.814000,5129.426415
2.816000,5129.049125
2.818000,5128.672003
2.820000,5128.295049
2.822000,5127.918263
2.824000,5127.541645
2.826000,5127.165195
2.828000,5126.788912
2.830000,5126.412796
2.832000,5126.036848
2.834000,5125.661066
2.836000,5125.285450
2.838000,5124.910001
2.840000,5124.534718
2.842000,5124.159601
2.844000,5123.784649
2.846000,5123.409863
2.848000,5123.035243
2.850000,5122.660787
2.852000,5122.286496
2.854000,5121.912370
2.856000,5121.538408
2.858000,5121.164610
2.860000,5120.790977
2.862000,5120.417507
2.864000,5120.044201
2.866000,5119.671058
2.868000,5119.298078
2.870000,5118.925261
2.872000,5118.552607
2.874000,5118.180116
2.876000,5117.807787
2.878000,5117.435619
2.880000,5117.063614
2.882000,5116.691771
2.884000,5116.320089
2.886000,5115.948568
2.888000,5115.577208
2.890000,5115.206009
2.892000,5114.834971
2.894000,5114.464094
2.896000,5114.093376
2.898000,5113.722819
2.900000,5113.352421
2.902000,5112.982183
2.904000,5112.612104
2.906000,5112.242185
2.908000,5111.872425
2.910000,5111.502823
2.912000,5111.133380
2.914000,5110.764096
2.916000,5110.394969
2.918000,5110.026001
2.920000,5109.657190
2.922000,5109.288537
2.924000,5108.920042
2.926000,5108.551703
2.928000,5108.183522
2.930000,5107.815497
2.932000,5107.447629
2.934000,5107.079917
2.936000,5106.712361
2.938000,5106.344962
2.940000,5105.977718
2.942000,5105.610629
2.944000,5105.243696
2.946000,5104.876918
2.948000,5104.510295
2.950000,5104.143827
2.952000,5103.777514
2.954000,5103.411354
2.956000,5103.045349
2.958000,5102.679498
2.960000,5102.313801
2.962000,5101.948257
2.964000,5101.582866
2.966000,5101.217629
2.968000,5100.852544
2.970000,5100.487613
2.972000,5100.122834
2.974000,5099.758207
2.976000,5099.393733
2.978000,5099.029410
2.980000,5098.665239
2.982000,5098.301220
2.984000,5097.937352
2.986000,5097.573635
2.988000,5097.210070
2.990000,5096.846655
2.992000,5096.483391
2.994000,5096.120277
2.996000,5095.757313
2.998000,5095.394499
3.000000,5095.031836
3.002000,5094.669321
3.004000,5094.306957
3.006000,5093.944741
3.008000,5093.582674
3.010000,5093.220757
3.012000,5092.858988
3.014000,5092.497367
3.016000,5092.135895
3.018000,5091.774571
3.020000,5091.413394
3.022000,5091.052365
3.024000,5090.691484
3.026000,5090.330750
3.028000,5089.970164
3.030000,5089.609724
3.032000,5089.249431
3.034000,5088.889284
3.036000,5088.529284
3.038000,5088.169430
3.040000,5087.809722
3.042000,5087.450159
3.044000,5087.090742
3.046000,5086.731471
3.048000,5086.372345
3.050000,5086.013364
3.052000,5085.654527
3.054000,5085.295836
3.056000,5084.937288
3.058000,5084.578886
3.060000,5084.220627
3.062000,5083.862512
3.064000,5083.504540
3.066000,5083.146712
3.068000,5082.789028
3.070000,5082.431487
3.072000,5082.074088
3.074000,5081.716833
3.076000,5081.359720
3.078000,5081.002749
3.080000,5080.645922
3.082000,5080.289236
3.084000,5079.932693
3.086000,5079.576292
3.088000,5079.220032
3.090000,5078.863914
3.092000,5078.507936
3.094000,5078.152100
3.096000,5077.796405
3.098000,5077.440851
3.100000,5077.085437
3.102000,5076.730163
3.104000,5076.375030
3.106000,5076.020036
3.108000,5075.665183
3.110000,5075.310468
3.112000,5074.955893
3.114000,5074.601458
3.116000,5074.247161
3.118000,5073.893004
3.120000,5073.538985
3.122000,5073.185104
3.124000,5072.831362
3.126000,5072.477758
3.128000,5072.124291
3.130000,5071.770963
3.132000,5071.417772
3.134000,5071.064719
3.136000,5070.711803
3.138000,5070.359024
3.140000,5070.006381
3.142000,5069.653876
3.144000,5069.301507
3.146000,5068.949274
3.148000,5068.597178
3.150000,5068.245217
3.152000,5067.893393
3.154000,5067.541703
3.156000,5067.190150
3.158000,5066.838732
3.160000,5066.487449
3.162000,5066.136300
3.164000,5065.785287
3.166000,5065.434408
3.168000,5065.083664
3.170000,5064.733053
3.172000,5064.382577
3.174000,5064.032235
3.176000,5063.682027
3.178000,5063.331952
3.180000,5062.982010
3.182000,5062.632202
3.184000,5062.282527
3.186000,5061.932984
3.188000,5061.583575
3.190000,5061.234297
3.192000,5060.885153
3.194000,5060.536140
3.196000,5060.187259
3.198000,5059.838511
3.200000,5059.489894
3.202000,5059.141408
3.204000,5058.793054
3.206000,5058.444831
3.208000,5058.096739
3.210000,5057.748778
3.212000,5057.400947
3.214000,5057.053247
3.216000,5056.705678
3.218000,5056.358238
3.220000,5056.010929
3.222000,5055.663749
3.224000,5055.316700
3.226000,5054.969779
3.228000,5054.622988
3.230000,5054.276326
3.232000,5053.929794
3.234000,5053.583390
3.236000,5053.237114
3.238000,5052.890968
3.240000,5052.544949
3.242000,5052.199059
3.244000,5051.853297
3.246000,5051.507665
3.248000,5051.162161
3.250000,5050.816786
3.252000,5050.471538
3.254000,5050.126419
3.256000,5049.781427
3.258000,5049.436563
3.260000,5049.091826
3.262000,5048.747216
3.264000,5048.402733
3.266000,5048.058376
3.268000,5047.714146
3.270000,5047.370043
3.272000,5047.026065
3.274000,5046.682214
3.276000,5046.338489
3.278000,5045.994889
3.280000,5045.651415
3.282000,5045.308066
3.284000,5044.964843
3.286000,5044.621745
3.288000,5044.278771
3.290000,5043.935923
3.292000,5043.593199
3.294000,5043.250600
3.296000,5042.908124
3.298000,5042.565773
3.300000,5042.223546
3.302000,5041.881443
3.304000,5041.539464
3.306000,5041.197608
3.308000,5040.855876
3.310000,5040.514266
3.312000,5040.172780
3.314000,5039.831417
3.316000,5039.490176
3.318000,5039.149058
3.320000,5038.808063
3.322000,5038.467189
3.324000,5038.126438
3.326000,5037.785809
3.328000,5037.445302
3.330000,5037.104916
3.332000,5036.764652
3.334000,5036.424510
3.336000,5036.084488
3.338000,5035.744588
3.340000,5035.404808
3.342000,5035.065150
3.344000,5034.725612
3.346000,5034.386194
3.348000,5034.046897
3.350000,5033.707720
3.352000,5033.368663
3.354000,5033.029726
3.356000,5032.690908
3.358000,5032.352210
3.360000,5032.013632
3.362000,5031.675172
3.364000,5031.336832
3.366000,5030.998611
3.368000,5030.660509
3.370000,5030.322525
3.372000,5029.984660
3.374000,5029.646914
3.376000,5029.309285
3.378000,5028.971775
3.380000,5028.634383
3.382000,5028.297108
3.384000,5027.959951
3.386000,5027.622912
3.388000,5027.285989
3.390000,5026.949185
3.392000,5026.612497
3.394000,5026.275926
3.396000,5025.939472
3.398000,5025.603135
3.400000,5025.266914
3.402000,5024.930809
3.404000,5024.594821
3.406000,5024.258949
3.408000,5023.923192
3.410000,5023.587552
3.412000,5023.252027
3.414000,5022.916617
3.416000,5022.581323
3.418000,5022.246144
3.420000,5021.911081
3.422000,5021.576132
3.424000,5021.241298
3.426000,5020.906578
3.428000,5020.571974
3.430000,5020.237483
3.432000,5019.903107
3.434000,5019.568845
3.436000,5019.234696
3.438000,5018.900662
3.440000,5018.566741
3.442000,5018.232934
3.444000,5017.899240
3.446000,5017.565660
3.448000,5017.232192
3.450000,5016.898838
3.452000,5016.565596
3.454000,5016.232467
3.456000,5015.899451
3.458000,5015.566547
3.460000,5015.233756
3.462000,5014.901076
3.464000,5014.568509
3.466000,5014.236053
3.468000,5013.903710
3.470000,5013.571478
3.472000,5013.239357
3.474000,5012.907348
3.476000,5012.575450
3.478000,5012.243663
3.480000,5011.911987
3.482000,5011.580422
3.484000,5011.248967
3.486000,5010.917623
3.488000,5010.586390
3.490000,5010.255266
3.492000,5009.924253
3.494000,5009.593350
3.496000,5009.262557
3.498000,5008.931873
3.500000,5008.601300
3.502000,5008.270835
3.504000,5007.940480
3.506000,5007.610235
3.508000,5007.280098
3.510000,5006.950070
3.512000,5006.620151
3.514000,5006.290341
3.516000,5005.960640
3.518000,5005.631047
3.520000,5005.301562
3.522000,5004.972185
3.524000,5004.642917
3.526000,5004.313756
3.528000,5003.984703
3.530000,5003.655758
3.532000,5003.326921
3.534000,5002.998190
3.536000,5002.669567
3.538000,5002.341052
3.540000,5002.012643
3.542000,5001.684341
3.544000,5001.356146
3.546000,5001.028058
3.548000,5000.700076
3.550000,5000.372201
3.552000,5000.044432
3.554000,4999.716769
3.556000,4999.389212
3.558000,4999.061761
3.560000,4998.734416
3.562000,4998.407176
3.564000,4998.080042
3.566000,4997.753014
3.568000,4997.426090
3.570000,4997.099272
3.572000,4996.772559
3.574000,4996.445951
3.576000,4996.119447
3.578000,4995.793049
3.580000,4995.466754
3.582000,4995.140565
3.584000,4994.814479
3.586000,4994.488498
3.588000,4994.162621
3.590000,4993.836847
3.592000,4993.511178
3.594000,4993.185612
3.596000,4992.860150
3.598000,4992.534791
3.600000,4992.209536
3.602000,4991.884383
3.604000,4991.559331
3.606000,4991.234382
3.608000,4990.909535
3.610000,4990.584791
3.612000,4990.260149
3.614000,4989.935611
3.616000,4989.611176
3.618000,4989.286843
3.620000,4988.962614
3.622000,4988.638487
3.624000,4988.314462
3.626000,4987.990540
3.628000,4987.666720
3.630000,4987.343002
3.632000,4987.019386
3.634000,4986.695873
3.636000,4986.372460
3.638000,4986.049150
3.640000,4985.725941
3.642000,4985.402833
3.644000,4985.079826
3.646000,4984.756921
3.648000,4984.434116
3.650000,4984.111412
3.652000,4983.788809
3.654000,4983.466306
3.656000,4983.143904
3.658000,4982.821602
3.660000,4982.499400
3.662000,4982.177298
3.664000,4981.855296
3.666000,4981.533394
3.668000,4981.211591
3.670000,4980.889888
3.672000,4980.568284
3.674000,4980.246779
3.676000,4979.925374
3.678000,4979.604067
3.680000,4979.282859
3.682000,4978.961750
3.684000,4978.640740
3.686000,4978.319828
3.688000,4977.999014
3.690000,4977.678298
3.692000,4977.357680
3.694000,4977.037161
3.696000,4976.716739
3.698000,4976.396414
3.700000,4976.076187
3.702000,4975.756058
3.704000,4975.436026
3.706000,4975.116091
3.708000,4974.796253
3.710000,4974.476512
3.712000,4974.156867
3.714000,4973.837320
3.716000,4973.517869
3.718000,4973.198514
3.720000,4972.879255
3.722000,4972.560093
3.724000,4972.241026
3.726000,4971.922055
3.728000,4971.603181
3.730000,4971.284401
3.732000,4970.965717
3.734000,4970.647129
3.736000,4970.328636
3.738000,4970.010238
3.740000,4969.691935
3.742000,4969.373726
3.744000,4969.055613
3.746000,4968.737594
3.748000,4968.419670
3.750000,4968.101840
3.752000,4967.784104
3.754000,4967.466462
3.756000,4967.148914
3.758000,4966.831460
3.760000,4966.514100
3.762000,4966.196834
3.764000,4965.879661
3.766000,4965.562581
3.768000,4965.245595
3.770000,4964.928702
3.772000,4964.611901
3.774000,4964.295194
3.776000,4963.978579
3.778000,4963.662057
3.780000,4963.345628
3.782000,4963.029291
3.784000,4962.713046
3.786000,4962.396894
3.788000,4962.080833
3.790000,4961.764864
3.792000,4961.448987
3.794000,4961.133202
3.796000,4960.817508
3.798000,4960.501906
3.800000,4960.186395
3.802000,4959.870975
3.804000,4959.555647
3.806000,4959.240409
3.808000,4958.925262
3.810000,4958.610206
3.812000,4958.295240
3.814000,4957.980365
3.816000,4957.665580
3.818000,4957.350885
3.820000,4957.036281
3.822000,4956.721766
3.824000,4956.407341
3.826000,4956.093007
3.828000,4955.778761
3.830000,4955.464605
3.832000,4955.150539
3.834000,4954.836562
3.836000,4954.522674
3.838000,4954.208875
3.840000,4953.895165
3.842000,4953.581544
3.844000,4953.268011
3.846000,4952.954568
3.848000,4952.641212
3.850000,4952.327945
3.852000,4952.014766
3.854000,4951.701675
3.856000,4951.388673
3.858000,4951.075758
3.860000,4950.762931
3.862000,4950.450191
3.864000,4950.137539
3.866000,4949.824974
3.868000,4949.512497
3.870000,4949.200107
3.872000,4948.887804
3.874000,4948.575588
3.876000,4948.263459
3.878000,4947.951416
3.880000,4947.639460
3.882000,4947.327591
3.884000,4947.015808
3.886000,4946.704111
3.888000,4946.392500
3.890000,4946.080976
3.892000,4945.769537
3.894000,4945.458184
3.896000,4945.146917
3.898000,4944.835735
3.900000,4944.524639
3.902000,4944.213629
3.904000,4943.902703
3.906000,4943.591863
3.908000,4943.281107
3.910000,4942.970437
3.912000,4942.659851
3.914000,4942.349350
3.916000,4942.038934
3.918000,4941.728602
3.920000,4941.418354
3.922000,4941.108190
3.924000,4940.798111
3.926000,4940.488116
3.928000,4940.178204
3.930000,4939.868377
3.932000,4939.558633
3.934000,4939.248972
3.936000,4938.939395
3.938000,4938.629902
3.940000,4938.320491
3.942000,4938.011164
3.944000,4937.701920
3.946000,4937.392759
3.948000,4937.083680
3.950000,4936.774684
3.952000,4936.465771
3.954000,4936.156940
3.956000,4935.848191
3.958000,4935.539525
3.960000,4935.230941
3.962000,4934.922439
3.964000,4934.614019
3.966000,4934.305680
3.968000,4933.997424
3.970000,4933.689248
3.972000,4933.381155
3.974000,4933.073142
3.976000,4932.765211
3.978000,4932.457362
3.980000,4932.149593
3.982000,4931.841905
3.984000,4931.534298
3.986000,4931.226771
3.988000,4930.919326
3.990000,4930.611960
3.992000,4930.304675
3.994000,4929.997471
3.996000,4929.690347
3.998000,4929.383302
4.000000,4929.076338
4.002000,4928.769453
4.004000,4928.462649
4.006000,4928.155924
4.008000,4927.849278
4.010000,4927.542712
4.012000,4927.236225
4.014000,4926.929818
4.016000,4926.623489
4.018000,4926.317240
4.020000,4926.011069
4.022000,4925.704977
4.024000,4925.398964
4.026000,4925.093030
4.028000,4924.787174
4.030000,4924.481396
4.032000,4924.175697
4.034000,4923.870076
4.036000,4923.564533
4.038000,4923.259067
4.040000,4922.953680
4.042000,4922.648371
4.044000,4922.343139
4.046000,4922.037984
4.048000,4921.732907
4.050000,4921.427908
4.052000,4921.122985
4.054000,4920.818140
4.056000,4920.513372
4.058000,4920.208681
4.060000,4919.904066
4.062000,4919.599528
4.064000,4919.295067
4.066000,4918.990682
4.068000,4918.686374
4.070000,4918.382142
4.072000,4918.077986
4.074000,4917.773907
4.076000,4917.469903
4.078000,4917.165975
4.080000,4916.862123
4.082000,4916.558346
4.084000,4916.254646
4.086000,4915.951020
4.088000,4915.647470
4.090000,4915.343996
4.092000,4915.040596
4.094000,4914.737272
4.096000,4914.434022
4.098000,4914.130847
4.100000,4913.827748
4.102000,4913.524722
4.104000,4913.221772
4.106000,4912.918896
4.108000,4912.616094
4.110000,4912.313366
4.112000,4912.010713
4.114000,4911.708133
4.116000,4911.405628
4.118000,4911.103196
4.120000,4910.800839
4.122000,4910.498554
4.124000,4910.196344
4.126000,4909.894207
4.128000,4909.592143
4.130000,4909.290152
4.132000,4908.988235
4.134000,4908.686391
4.136000,4908.384619
4.138000,4908.082921
4.140000,4907.781295
4.142000,4907.479742
4.144000,4907.178261
4.146000,4906.876853
4.148000,4906.575517
4.150000,4906.274254
4.152000,4905.973063
4.154000,4905.671943
4.156000,4905.370896
4.158000,4905.069921
4.160000,4904.769017
4.162000,4904.468185
4.164000,4904.167425
4.166000,4903.866736
4.168000,4903.566118
4.170000,4903.265572
4.172000,4902.965097
4.174000,4902.664694
4.176000,4902.364363
4.178000,4902.064104
4.180000,4901.763915
4.182000,4901.463797
4.184000,4901.163750
4.186000,4900.863773
4.188000,4900.563867
4.190000,4900.264030
4.192000,4899.964264
4.194000,4899.664567
4.196000,4899.364940
4.198000,4899.065383
4.200000,4898.765895
4.202000,4898.466478
4.204000,4898.167129
4.206000,4897.867850
4.208000,4897.568641
4.210000,4897.269501
4.212000,4896.970430
4.214000,4896.671428
4.216000,4896.372496
4.218000,4896.073632
4.220000,4895.774838
4.222000,4895.476112
4.224000,4895.177455
4.226000,4894.878867
4.228000,4894.580348
4.230000,4894.281897
4.232000,4893.983515
4.234000,4893.685201
4.236000,4893.386956
4.238000,4893.088779
4.240000,4892.790670
4.242000,4892.492630
4.244000,4892.194658
4.246000,4891.896753
4.248000,4891.598917
4.250000,4891.301149
4.252000,4891.003449
4.254000,4890.705816
4.256000,4890.408251
4.258000,4890.110754
4.260000,4889.813325
4.262000,4889.515963
4.264000,4889.218668
4.266000,4888.921441
4.268000,4888.624281
4.270000,4888.327188
4.272000,4888.030163
4.274000,4887.733205
4.276000,4887.436313
4.278000,4887.139489
4.280000,4886.842732
4.282000,4886.546041
4.284000,4886.249417
4.286000,4885.952860
4.288000,4885.656370
4.290000,4885.359946
4.292000,4885.063589
4.294000,4884.767298
4.296000,4884.471073
4.298000,4884.174915
4.300000,4883.878823
4.302000,4883.582797
4.304000,4883.286838
4.306000,4882.990944
4.308000,4882.695116
4.310000,4882.399354
4.312000,4882.103658
4.314000,4881.808028
4.316000,4881.512463
4.318000,4881.216964
4.320000,4880.921531
4.322000,4880.626163
4.324000,4880.330860
4.326000,4880.035623
4.328000,4879.740451
4.330000,4879.445344
4.332000,4879.150303
4.334000,4878.855326
4.336000,4878.560415
4.338000,4878.265568
4.340000,4877.970786
4.342000,4877.676069
4.344000,4877.381417
4.346000,4877.086830
4.348000,4876.792307
4.350000,4876.497848
4.352000,4876.203455
4.354000,4875.909125
4.356000,4875.614860
4.358000,4875.320659
4.360000,4875.026522
4.362000,4874.732450
4.364000,4874.438441
4.366000,4874.144497
4.368000,4873.850616
4.370000,4873.556799
4.372000,4873.263046
4.374000,4872.969357
4.376000,4872.675731
4.378000,4872.382169
4.380000,4872.088671
4.382000,4871.795236
4.384000,4871.501864
4.386000,4871.208556
4.388000,4870.915311
4.390000,4870.622129
4.392000,4870.329011
4.394000,4870.035955
4.396000,4869.742962
4.398000,4869.450032
4.400000,4869.157166
4.402000,4868.864361
4.404000,4868.571620
4.406000,4868.278941
4.408000,4867.986325
4.410000,4867.693771
4.412000,4867.401280
4.414000,4867.108851
4.416000,4866.816485
4.418000,4866.524181
4.420000,4866.231939
4.422000,4865.939759
4.424000,4865.647641
4.426000,4865.355585
4.428000,4865.063591
4.430000,4864.771659
4.432000,4864.479789
4.434000,4864.187980
4.436000,4863.896233
4.438000,4863.604548
4.440000,4863.312924
4.442000,4863.021362
4.444000,4862.729861
4.446000,4862.438421
4.448000,4862.147043
4.450000,4861.855725
4.452000,4861.564469
4.454000,4861.273274
4.456000,4860.982140
4.458000,4860.691067
4.460000,4860.400055
4.462000,4860.109103
4.464000,4859.818213
4.466000,4859.527383
4.468000,4859.236613
4.470000,4858.945904
4.472000,4858.655256
4.474000,4858.364668
4.476000,4858.074140
4.478000,4857.783672
4.480000,4857.493265
4.482000,4857.202918
4.484000,4856.912631
4.486000,4856.622404
4.488000,4856.332237
4.490000,4856.042130
4.492000,4855.752082
4.494000,4855.462094
4.496000,4855.172166
4.498000,4854.882298
4.500000,4854.592489
4.502000,4854.302740
4.504000,4854.013050
4.506000,4853.723419
4.508000,4853.433848
4.510000,4853.144336
4.512000,4852.854883
4.514000,4852.565489
4.516000,4852.276154
4.518000,4851.986878
4.520000,4851.697661
4.522000,4851.408503
4.524000,4851.119403
4.526000,4850.830362
4.528000,4850.541380
4.530000,4850.252457
4.532000,4849.963592
4.534000,4849.674785
4.536000,4849.386037
4.538000,4849.097347
4.540000,4848.808715
4.542000,4848.520141
4.544000,4848.231626
4.546000,4847.943169
4.548000,4847.654769
4.550000,4847.366428
4.552000,4847.078144
4.554000,4846.789918
4.556000,4846.501750
4.558000,4846.213639
4.560000,4845.925587
4.562000,4845.637591
4.564000,4845.349653
4.566000,4845.061773
4.568000,4844.773950
4.570000,4844.486184
4.572000,4844.198475
4.574000,4843.910823
4.576000,4843.623229
4.578000,4843.335691
4.580000,4843.048211
4.582000,4842.760787
4.584000,4842.473420
4.586000,4842.186110
4.588000,4841.898856
4.590000,4841.611660
4.592000,4841.324519
4.594000,4841.037435
4.596000,4840.750408
4.598000,4840.463437
4.600000,4840.176522
4.602000,4839.889664
4.604000,4839.602862
4.606000,4839.316115
4.608000,4839.029425
4.610000,4838.742791
4.612000,4838.456213
4.614000,4838.169690
4.616000,4837.883224
4.618000,4837.596813
4.620000,4837.310458
4.622000,4837.024158
4.624000,4836.737914
4.626000,4836.451725
4.628000,4836.165592
4.630000,4835.879514
4.632000,4835.593491
4.634000,4835.307524
4.636000,4835.021611
4.638000,4834.735754
4.640000,4834.449952
4.642000,4834.164205
4.644000,4833.878512
4.646000,4833.592875
4.648000,4833.307292
4.650000,4833.021764
4.652000,4832.736290
4.654000,4832.450872
4.656000,4832.165507
4.658000,4831.880197
4.660000,4831.594942
4.662000,4831.309740
4.664000,4831.024593
4.666000,4830.739501
4.668000,4830.454462
4.670000,4830.169477
4.672000,4829.884547
4.674000,4829.599670
4.676000,4829.314847
4.678000,4829.030078
4.680000,4828.745363
4.682000,4828.460702
4.684000,4828.176094
4.686000,4827.891539
4.688000,4827.607038
4.690000,4827.322591
4.692000,4827.038197
4.694000,4826.753856
4.696000,4826.469569
4.698000,4826.185334
4.700000,4825.901153
4.702000,4825.617025
4.704000,4825.332949
4.706000,4825.048927
4.708000,4824.764958
4.710000,4824.481041
4.712000,4824.197177
4.714000,4823.913366
4.716000,4823.629607
4.718000,4823.345901
4.720000,4823.062248
4.722000,4822.778647
4.724000,4822.495098
4.726000,4822.211601
4.728000,4821.928157
4.730000,4821.644765
4.732000,4821.361425
4.734000,4821.078137
4.736000,4820.794901
4.738000,4820.511717
4.740000,4820.228585
4.742000,4819.945504
4.744000,4819.662476
4.746000,4819.379499
4.748000,4819.096573
4.750000,4818.813699
4.752000,4818.530877
4.754000,4818.248106
4.756000,4817.965387
4.758000,4817.682718
4.760000,4817.400101
4.762000,4817.117535
4.764000,4816.835021
4.766000,4816.552557
4.768000,4816.270144
4.770000,4815.987782
4.772000,4815.705471
4.774000,4815.423211
4.776000,4815.141002
4.778000,4814.858843
4.780000,4814.576735
4.782000,4814.294677
4.784000,4814.012670
4.786000,4813.730713
4.788000,4813.448804
4.790000,4813.166944
4.792000,4812.885132
4.794000,4812.603369
4.796000,4812.321655
4.798000,4812.039990
4.800000,4811.758374
4.802000,4811.476807
4.804000,4811.195288
4.806000,4810.913819
4.808000,4810.632398
4.810000,4810.351026
4.812000,4810.069702
4.814000,4809.788427
4.816000,4809.507200
4.818000,4809.226022
4.820000,4808.944892
4.822000,4808.663810
4.824000,4808.382777
4.826000,4808.101791
4.828000,4807.820854
4.830000,4807.539965
4.832000,4807.259123
4.834000,4806.978330
4.836000,4806.697584
4.838000,4806.416886
4.840000,4806.136236
4.842000,4805.855633
4.844000,4805.575078
4.846000,4805.294571
4.848000,4805.014110
4.850000,4804.733697
4.852000,4804.453332
4.854000,4804.173013
4.856000,4803.892742
4.858000,4803.612518
4.860000,4803.332340
4.862000,4803.052210
4.864000,4802.772127
4.866000,4802.492090
4.868000,4802.212100
4.870000,4801.932157
4.872000,4801.652261
4.874000,4801.372411
4.876000,4801.092608
4.878000,4800.812851
4.880000,4800.533140
4.882000,4800.253476
4.884000,4799.973858
4.886000,4799.694286
4.888000,4799.414760
4.890000,4799.135280
4.892000,4798.855847
4.894000,4798.576459
4.896000,4798.297117
4.898000,4798.017821
4.900000,4797.738571
4.902000,4797.459366
4.904000,4797.180207
4.906000,4796.901093
4.908000,4796.622025
4.910000,4796.343003
4.912000,4796.064026
4.914000,4795.785094
4.916000,4795.506207
4.918000,4795.227366
4.920000,4794.948570
4.922000,4794.669818
4.924000,4794.391112
4.926000,4794.112451
4.928000,4793.833834
4.930000,4793.555263
4.932000,4793.276736
4.934000,4792.998254
4.936000,4792.719816
4.938000,4792.441424
4.940000,4792.163075
4.942000,4791.884771
4.944000,4791.606512
4.946000,4791.328297
4.948000,4791.050126
4.950000,4790.771999
4.952000,4790.493917
4.954000,4790.215878
4.956000,4789.937884
4.958000,4789.659933
4.960000,4789.382027
4.962000,4789.104164
4.964000,4788.826346
4.966000,4788.548571
4.968000,4788.270839
4.970000,4787.993152
4.972000,4787.715507
4.974000,4787.437907
4.976000,4787.160350
4.978000,4786.882836
4.980000,4786.605366
4.982000,4786.327938
4.984000,4786.050555
4.986000,4785.773214
4.988000,4785.495916
4.990000,4785.218662
4.992000,4784.941450
4.994000,4784.664281
4.996000,4784.387156
4.998000,4784.110073
5.000000,4783.833033
5.002000,4783.556035
5.004000,4783.279080
5.006000,4783.002168
5.008000,4782.725299
5.010000,4782.448471
5.012000,4782.171687
5.014000,4781.894944
5.016000,4781.618244
5.018000,4781.341587
5.020000,4781.064971
5.022000,4780.788398
5.024000,4780.511866
5.026000,4780.235377
5.028000,4779.958930
5.030000,4779.682524
5.032000,4779.406161
5.034000,4779.129839
5.036000,4778.853559
5.038000,4778.577321
5.040000,4778.301125
5.042000,4778.024970
5.044000,4777.748856
5.046000,4777.472785
5.048000,4777.196754
5.050000,4776.920765
5.052000,4776.644817
5.054000,4776.368911
5.056000,4776.093046
5.058000,4775.817222
5.060000,4775.541439
5.062000,4775.265697
5.064000,4774.989996
5.066000,4774.714336
5.068000,4774.438717
5.070000,4774.163139
5.072000,4773.887602
5.074000,4773.612105
5.076000,4773.336649
5.078000,4773.061234
5.080000,4772.785859
